"","state","state.name","middate","pollster","pollster_id","samplesize","population","clinton","trump"
"1234","NM","New Mexico","10/6/16","Google Consumer Surveys",73,174,"likelyvoters",35.4,28.14
"1235","NM","New Mexico","10/5/16","CVOTER International",192,330,"likelyvoters",50.5,43.4
"1236","NM","New Mexico","10/3/16","Ipsos",25,157,"likelyvoters",43.87,36.38
"1237","NM","New Mexico","9/30/16","SurveyUSA",12,594,"likelyvoters",46,33
"1238","NM","New Mexico","9/30/16","Google Consumer Surveys",73,202,"likelyvoters",43.05,22.73
"1239","NM","New Mexico","9/28/16","Research & Polling, Inc.",16,501,"likelyvoters",35,31
"1240","NM","New Mexico","9/26/16","Ipsos",25,159,"likelyvoters",49.11,35.93
"1241","NM","New Mexico","9/25/16","CVOTER International",192,507,"likelyvoters",49.9,44.9
"1242","NM","New Mexico","9/24/16","Zia Poll",NA,1415,"likelyvoters",41.8,36.6
"1243","NM","New Mexico","9/23/16","Google Consumer Surveys",73,194,"likelyvoters",37.92,26.02
"1244","NM","New Mexico","9/19/16","Ipsos",25,145,"likelyvoters",48.94,39.69
"1245","NM","New Mexico","9/18/16","CVOTER International",192,488,"likelyvoters",49.6,44.5
"1246","NM","New Mexico","9/17/16","Google Consumer Surveys",73,216,"likelyvoters",30.14,29.76
"1247","NM","New Mexico","9/12/16","Ipsos",25,137,"likelyvoters",46.94,37.92
"1248","NM","New Mexico","9/10/16","Google Consumer Surveys",73,219,"likelyvoters",42.32,28.46
"1249","NM","New Mexico","9/5/16","Ipsos",25,141,"likelyvoters",37.79,43.19
"1250","NM","New Mexico","9/3/16","Google Consumer Surveys",73,215,"likelyvoters",27.25,29.96
"1251","NM","New Mexico","8/29/16","Ipsos",25,106,"likelyvoters",38.01,47.6
"1252","NM","New Mexico","8/27/16","Google Consumer Surveys",73,184,"likelyvoters",36.08,27.95
"1253","NM","New Mexico","8/20/16","SurveyMonkey",352,1788,"registeredvoters",37,29
"1254","NM","New Mexico","8/20/16","Google Consumer Surveys",73,201,"likelyvoters",41.65,25.13
"1255","NM","New Mexico","8/13/16","Google Consumer Surveys",73,181,"likelyvoters",37.35,25.97
"1256","NM","New Mexico","8/8/16","Ipsos",25,115,"likelyvoters",43.98,41.45
"1257","NM","New Mexico","5/14/16","Public Policy Polling",60,802,"likelyvoters",41,33
"1258","NV","Nevada","10/17/16","Google Consumer Surveys",73,259,"likelyvoters",36.7,35.81
"1259","NV","Nevada","10/15/16","Monmouth University",1,413,"likelyvoters",47,40
"1260","NV","Nevada","10/13/16","YouGov",81,996,"likelyvoters",46,40
"1261","NV","Nevada","10/12/16","CNN/Opinion Research Corp.",30,698,"likelyvoters",46,44
"1262","NV","Nevada","10/12/16","CVOTER International",192,319,"likelyvoters",48.8,44.8
"1263","NV","Nevada","10/12/16","SurveyMonkey",352,884,"likelyvoters",40,44
"1264","NV","Nevada","10/12/16","Google Consumer Surveys",73,253,"likelyvoters",33.6,35.34
"1265","NV","Nevada","10/11/16","Public Opinion Strategies",87,600,"likelyvoters",45,39
"1266","NV","Nevada","10/11/16","JMC Enterprises",294,600,"likelyvoters",43,41
"1267","NV","Nevada","10/10/16","Public Policy Polling",60,986,"likelyvoters",47,43
"1268","NV","Nevada","10/10/16","Clarity Campaign Labs",115,1010,"likelyvoters",43,43
"1269","NV","Nevada","10/10/16","Ipsos",25,292,"likelyvoters",47.68,43.43
"1270","NV","Nevada","10/6/16","Google Consumer Surveys",73,186,"likelyvoters",43.81,30.43
"1271","NV","Nevada","10/5/16","CVOTER International",192,320,"likelyvoters",48.3,44.9
"1272","NV","Nevada","10/3/16","Emerson College",119,700,"likelyvoters",43,43
"1273","NV","Nevada","10/3/16","Ipsos",25,347,"likelyvoters",40.77,38.73
"1274","NV","Nevada","9/30/16","Google Consumer Surveys",73,120,"likelyvoters",35.2,33.06
"1275","NV","Nevada","9/29/16","Garin-Hart-Yang Research Group",44,700,"likelyvoters",44,41
"1276","NV","Nevada","9/28/16","Bendixen & Amandi International",NA,800,"likelyvoters",45,44
"1277","NV","Nevada","9/28/16","Suffolk University",65,500,"likelyvoters",44.2,38.2
"1278","NV","Nevada","9/26/16","Ipsos",25,342,"likelyvoters",46.23,42.29
"1279","NV","Nevada","9/25/16","CVOTER International",192,536,"likelyvoters",47.1,46.8
"1280","NV","Nevada","9/23/16","Google Consumer Surveys",73,173,"likelyvoters",33.96,34.44
"1281","NV","Nevada","9/19/16","Fox News/Anderson Robbins Research/Shaw & Company Research",17,704,"likelyvoters",40,43
"1282","NV","Nevada","9/19/16","Ipsos",25,333,"likelyvoters",42.38,43.73
"1283","NV","Nevada","9/18/16","CVOTER International",192,540,"likelyvoters",46.8,46.1
"1284","NV","Nevada","9/17/16","Rasmussen Reports/Pulse Opinion Research",264,800,"likelyvoters",39,42
"1285","NV","Nevada","9/17/16","Google Consumer Surveys",73,236,"likelyvoters",32.23,33.54
"1286","NV","Nevada","9/14/16","Greenberg Quinlan Rosner (Democracy Corps)",127,400,"likelyvoters",42,42
"1287","NV","Nevada","9/13/16","Insights West",NA,398,"likelyvoters",40,42
"1288","NV","Nevada","9/12/16","Monmouth University",1,406,"likelyvoters",42,44
"1289","NV","Nevada","9/12/16","Ipsos",25,294,"likelyvoters",45.03,45.02
"1290","NV","Nevada","9/10/16","Google Consumer Surveys",73,207,"likelyvoters",27.78,35.62
"1291","NV","Nevada","9/7/16","Marist College",8,627,"likelyvoters",41,42
"1292","NV","Nevada","9/6/16","Public Policy Polling",60,815,"likelyvoters",45,42
"1293","NV","Nevada","9/5/16","Ipsos",25,293,"likelyvoters",37.63,41.48
"1294","NV","Nevada","9/3/16","Google Consumer Surveys",73,220,"likelyvoters",34.75,33.81
"1295","NV","Nevada","8/29/16","Ipsos",25,273,"likelyvoters",43.35,40.55
"1296","NV","Nevada","8/27/16","Google Consumer Surveys",73,199,"likelyvoters",34.38,33.9
"1297","NV","Nevada","8/22/16","Ipsos",25,225,"likelyvoters",42.89,34.94
"1298","NV","Nevada","8/20/16","SurveyMonkey",352,2776,"registeredvoters",40,37
"1299","NV","Nevada","8/20/16","Google Consumer Surveys",73,242,"likelyvoters",30.03,41.46
"1300","NV","Nevada","8/16/16","Suffolk University",65,500,"registeredvoters",43.8,41.6
"1301","NV","Nevada","8/15/16","Ipsos",25,253,"likelyvoters",40.86,38.78
"1302","NV","Nevada","8/13/16","Google Consumer Surveys",73,282,"likelyvoters",31.76,35.73
"1303","NV","Nevada","8/8/16","Ipsos",25,350,"likelyvoters",39.99,38.33
"1304","NV","Nevada","8/3/16","YouGov",81,993,"likelyvoters",43,41
"1305","NV","Nevada","7/30/16","Rasmussen Reports/Pulse Opinion Research",264,750,"likelyvoters",41,40
"1306","NV","Nevada","7/23/16","Rasmussen Reports/Pulse Opinion Research",264,750,"likelyvoters",38,43
"1307","NV","Nevada","7/8/16","Monmouth University",1,408,"likelyvoters",45,41
"1308","NV","Nevada","6/16/16","TargetPoint",333,200,"likelyvoters",45,46
"1309","NV","Nevada","6/15/16","Greenberg Quinlan Rosner (Democracy Corps)",127,300,"likelyvoters",44,44
"1310","NV","Nevada","5/24/16","Gravis Marketing",181,1637,"registeredvoters",41,44
"1311","NV","Nevada","11/13/15","Morning Consult",NA,628,"registeredvoters",41,44
"1312","NY","New York","10/17/16","Google Consumer Surveys",73,1165,"likelyvoters",44.04,28.96
"1313","NY","New York","10/17/16","Ipsos",25,346,"likelyvoters",53.73,30.1
"1314","NY","New York","10/15/16","Siena College",14,611,"likelyvoters",54,30
"1315","NY","New York","10/12/16","CVOTER International",192,404,"likelyvoters",58.7,37.5
"1316","NY","New York","10/12/16","Google Consumer Surveys",73,912,"likelyvoters",47.36,27.7
"1317","NY","New York","10/10/16","Ipsos",25,434,"likelyvoters",52.61,26.67
"1318","NY","New York","10/6/16","Google Consumer Surveys",73,875,"likelyvoters",41.72,30.76
"1319","NY","New York","10/5/16","CVOTER International",192,418,"likelyvoters",58.2,37.6
"1320","NY","New York","10/3/16","Ipsos",25,714,"likelyvoters",54.76,31.07
"1321","NY","New York","9/30/16","Google Consumer Surveys",73,992,"likelyvoters",43.02,31.27
"1322","NY","New York","9/26/16","Ipsos",25,651,"likelyvoters",49.34,29.05
"1323","NY","New York","9/25/16","CVOTER International",192,701,"likelyvoters",57,39.5
"1324","NY","New York","9/23/16","Google Consumer Surveys",73,931,"likelyvoters",42.53,29.4
"1325","NY","New York","9/22/16","Marist College",8,676,"likelyvoters",52,31
"1326","NY","New York","9/19/16","Ipsos",25,535,"likelyvoters",52.85,34.06
"1327","NY","New York","9/18/16","CVOTER International",192,724,"likelyvoters",57,39
"1328","NY","New York","9/17/16","Google Consumer Surveys",73,844,"likelyvoters",41.56,28.23
"1329","NY","New York","9/13/16","Siena College",14,600,"likelyvoters",51,30
"1330","NY","New York","9/12/16","Ipsos",25,544,"likelyvoters",53.44,29.97
"1331","NY","New York","9/10/16","Google Consumer Surveys",73,923,"likelyvoters",39.81,31.36
"1332","NY","New York","9/5/16","Ipsos",25,631,"likelyvoters",51.83,30.11
"1333","NY","New York","9/3/16","Google Consumer Surveys",73,1033,"likelyvoters",37.34,28.83
"1334","NY","New York","8/29/16","Emerson College",119,800,"likelyvoters",52.1,34.2
"1335","NY","New York","8/29/16","Ipsos",25,451,"likelyvoters",50,28.47
"1336","NY","New York","8/27/16","Google Consumer Surveys",73,1038,"likelyvoters",41.64,29.9
"1337","NY","New York","8/22/16","Ipsos",25,500,"likelyvoters",53.3,31.38
"1338","NY","New York","8/20/16","SurveyMonkey",352,1405,"registeredvoters",51,31
"1339","NY","New York","8/20/16","Google Consumer Surveys",73,947,"likelyvoters",39.08,27.65
"1340","NY","New York","8/15/16","Ipsos",25,1006,"likelyvoters",51.99,29.64
"1341","NY","New York","8/13/16","Google Consumer Surveys",73,991,"likelyvoters",41.23,26.04
"1342","NY","New York","8/8/16","Siena College",14,717,"registeredvoters",50,25
"1343","NY","New York","8/6/16","Gravis Marketing",181,1717,"registeredvoters",48,34
"1344","NY","New York","7/15/16","Quinnipiac University",26,1104,"registeredvoters",45,33
"1345","NY","New York","6/25/16","Siena College",14,803,"registeredvoters",54,31
"1346","NY","New York","5/24/16","Siena College",14,825,"registeredvoters",52,31
"1347","NY","New York","4/25/16","Siena College",14,802,"registeredvoters",56,30
"1348","NY","New York","4/16/16","Emerson College",119,1047,"likelyvoters",55,36
"1349","NY","New York","4/8/16","Marist College",8,1987,"registeredvoters",61,32
"1350","NY","New York","4/7/16","Baruch College",125,1306,"registeredvoters",51,35
"1351","NY","New York","4/6/16","Emerson College",119,864,"likelyvoters",54,36
"1352","NY","New York","4/5/16","Fox News/Anderson Robbins Research/Shaw & Company Research",17,1403,"likelyvoters",53,37
"1353","NY","New York","3/25/16","Quinnipiac University",26,1667,"registeredvoters",53,33
"1354","NY","New York","3/15/16","Emerson College",119,768,"likelyvoters",55,36
"1355","NY","New York","3/1/16","Siena College",14,800,"registeredvoters",57,34
"1356","NY","New York","2/1/16","Siena College",14,930,"registeredvoters",57,32
"1357","OH","Ohio","10/18/16","Suffolk University",65,500,"likelyvoters",45,45
"1358","OH","Ohio","10/17/16","Google Consumer Surveys",73,865,"likelyvoters",33.83,38.97
"1359","OH","Ohio","10/16/16","Rasmussen Reports/Pulse Opinion Research",264,875,"likelyvoters",42,43
"1360","OH","Ohio","10/13/16","Ipsos",25,1839,"likelyvoters",43.41,42.75
"1361","OH","Ohio","10/13/16","Quinnipiac University",26,624,"likelyvoters",45,45
"1362","OH","Ohio","10/12/16","CNN/Opinion Research Corp.",30,774,"likelyvoters",44,48
"1363","OH","Ohio","10/12/16","CVOTER International",192,344,"likelyvoters",50.3,46.1
"1364","OH","Ohio","10/12/16","SurveyMonkey",352,1307,"likelyvoters",41,44
"1365","OH","Ohio","10/12/16","Google Consumer Surveys",73,782,"likelyvoters",34.87,35.98
"1366","OH","Ohio","10/11/16","Marist College",8,724,"likelyvoters",41,42
"1367","OH","Ohio","10/11/16","Emerson College",119,600,"likelyvoters",45,43
"1368","OH","Ohio","10/10/16","Baldwin Wallace University",NA,1152,"likelyvoters",43.2,34.4
"1369","OH","Ohio","10/10/16","Ipsos",25,1490,"likelyvoters",42.15,42.98
"1370","OH","Ohio","10/8/16","The Times-Picayune/Lucid",NA,1162,"likelyvoters",44,39
"1371","OH","Ohio","10/6/16","Google Consumer Surveys",73,794,"likelyvoters",32.41,35.84
"1372","OH","Ohio","10/6/16","YouGov",81,997,"likelyvoters",46,42
"1373","OH","Ohio","10/5/16","Public Policy Polling",60,782,"likelyvoters",44,43
"1374","OH","Ohio","10/5/16","CVOTER International",192,341,"likelyvoters",49.8,46
"1375","OH","Ohio","10/4/16","TargetSmart/William & Mary",NA,812,"likelyvoters",43.2,40.3
"1376","OH","Ohio","10/3/16","Ipsos",25,609,"likelyvoters",46.21,42.56
"1377","OH","Ohio","10/2/16","Monmouth University",1,405,"likelyvoters",44,42
"1378","OH","Ohio","10/2/16","University of Akron",NA,1004,"likelyvoters",41,38
"1379","OH","Ohio","9/30/16","Google Consumer Surveys",73,871,"likelyvoters",36.04,33.55
"1380","OH","Ohio","9/29/16","Anzalone Liszt Grove Research",323,800,"likelyvoters",44,42
"1381","OH","Ohio","9/29/16","Quinnipiac University",26,497,"likelyvoters",42,47
"1382","OH","Ohio","9/26/16","Ipsos",25,557,"likelyvoters",44.36,42.81
"1383","OH","Ohio","9/25/16","CVOTER International",192,548,"likelyvoters",47.6,48.9
"1384","OH","Ohio","9/23/16","Google Consumer Surveys",73,737,"likelyvoters",31.94,35.09
"1385","OH","Ohio","9/22/16","Gravis Marketing",181,850,"registeredvoters",42,43
"1386","OH","Ohio","9/19/16","Fox News/Anderson Robbins Research/Shaw & Company Research",17,737,"likelyvoters",37,42
"1387","OH","Ohio","9/19/16","Ipsos",25,407,"likelyvoters",46.34,42.88
"1388","OH","Ohio","9/18/16","TargetSmart/William & Mary",NA,652,"likelyvoters",40,37
"1389","OH","Ohio","9/18/16","CVOTER International",192,554,"likelyvoters",47.5,48.5
"1390","OH","Ohio","9/17/16","Google Consumer Surveys",73,846,"likelyvoters",33.76,32.71
"1391","OH","Ohio","9/14/16","Greenberg Quinlan Rosner (Democracy Corps)",127,400,"likelyvoters",39,41
"1392","OH","Ohio","9/13/16","Suffolk University",65,500,"likelyvoters",39,42
"1393","OH","Ohio","9/12/16","Ipsos",25,450,"likelyvoters",47.21,43.52
"1394","OH","Ohio","9/10/16","Selzer & Company",3,802,"likelyvoters",39,44
"1395","OH","Ohio","9/10/16","Google Consumer Surveys",73,828,"likelyvoters",31.14,34.34
"1396","OH","Ohio","9/9/16","CNN/Opinion Research Corp.",30,769,"likelyvoters",41,46
"1397","OH","Ohio","9/8/16","YouGov",81,994,"likelyvoters",46,39
"1398","OH","Ohio","9/5/16","Ipsos",25,458,"likelyvoters",47.39,45.5
"1399","OH","Ohio","9/3/16","Google Consumer Surveys",73,837,"likelyvoters",29.08,35.47
"1400","OH","Ohio","9/2/16","Quinnipiac University",26,775,"likelyvoters",37,41
"1401","OH","Ohio","8/29/16","Ipsos",25,375,"likelyvoters",43.1,45.95
"1402","OH","Ohio","8/27/16","Google Consumer Surveys",73,837,"likelyvoters",28.93,34.5
"1403","OH","Ohio","8/26/16","Public Policy Polling",60,1134,"likelyvoters",46,42
"1404","OH","Ohio","8/26/16","Emerson College",119,800,"likelyvoters",42.5,43.4
"1405","OH","Ohio","8/22/16","Ipsos",25,392,"likelyvoters",47.24,40.69
"1406","OH","Ohio","8/20/16","SurveyMonkey",352,2543,"registeredvoters",37,40
"1407","OH","Ohio","8/20/16","Google Consumer Surveys",73,772,"likelyvoters",30.73,35.27
"1408","OH","Ohio","8/19/16","Monmouth University",1,402,"likelyvoters",43,39
"1409","OH","Ohio","8/18/16","YouGov",81,997,"likelyvoters",46,40
"1410","OH","Ohio","8/15/16","Ipsos",25,844,"likelyvoters",45.31,38.71
"1411","OH","Ohio","8/13/16","Google Consumer Surveys",73,810,"likelyvoters",29.53,33.7
"1412","OH","Ohio","8/5/16","Marist College",8,889,"registeredvoters",39,35
"1413","OH","Ohio","8/3/16","Quinnipiac University",26,812,"likelyvoters",44,42
"1414","OH","Ohio","7/19/16","Suffolk University",65,500,"likelyvoters",42.6,38.6
"1415","OH","Ohio","7/14/16","YouGov",81,1104,"likelyvoters",44,40
"1416","OH","Ohio","7/7/16","Marist College",8,848,"registeredvoters",38,35
"1417","OH","Ohio","7/5/16","Quinnipiac University",26,955,"registeredvoters",36,37
"1418","OH","Ohio","6/27/16","Gravis Marketing",181,1270,"registeredvoters",49,47.5
"1419","OH","Ohio","6/25/16","RABA Research",252,599,"likelyvoters",41,38
"1420","OH","Ohio","6/16/16","Evolving Strategies",NA,617,"likelyvoters",41,34
"1421","OH","Ohio","6/16/16","TargetPoint",333,200,"likelyvoters",46,43
"1422","OH","Ohio","6/15/16","Greenberg Quinlan Rosner (Democracy Corps)",127,300,"likelyvoters",41,41
"1423","OH","Ohio","6/13/16","Quinnipiac University",26,971,"registeredvoters",38,36
"1424","OH","Ohio","5/20/16","Zogby Interactive/JZ Analytics",344,679,"likelyvoters",38,33
"1425","OH","Ohio","5/17/16","YouGov",81,992,"likelyvoters",44,39
"1426","OH","Ohio","5/2/16","Quinnipiac University",26,1042,"registeredvoters",39,43
"1427","OH","Ohio","3/7/16","Marist College",8,2052,"registeredvoters",48,42
"1428","OH","Ohio","3/4/16","CNN/Opinion Research Corp.",30,884,"registeredvoters",50,43
"1429","OH","Ohio","2/18/16","Quinnipiac University",26,1539,"registeredvoters",42,44
"1430","OH","Ohio","2/15/16","Baldwin Wallace University",NA,825,"likelyvoters",37,39
"1431","OK","Oklahoma","10/17/16","Google Consumer Surveys",73,249,"likelyvoters",27.45,41.34
"1432","OK","Oklahoma","10/12/16","CVOTER International",192,317,"likelyvoters",33.5,62.6
"1433","OK","Oklahoma","10/12/16","Google Consumer Surveys",73,216,"likelyvoters",33.66,44.49
"1434","OK","Oklahoma","10/10/16","Ipsos",25,381,"likelyvoters",36.08,51.27
"1435","OK","Oklahoma","10/6/16","Google Consumer Surveys",73,226,"likelyvoters",33.48,41.63
"1436","OK","Oklahoma","10/5/16","CVOTER International",192,319,"likelyvoters",33.8,61.7
"1437","OK","Oklahoma","10/3/16","Ipsos",25,432,"likelyvoters",36,51.26
"1438","OK","Oklahoma","9/30/16","Google Consumer Surveys",73,254,"likelyvoters",28.99,39.64
"1439","OK","Oklahoma","9/26/16","Ipsos",25,419,"likelyvoters",33.22,53.2
"1440","OK","Oklahoma","9/25/16","CVOTER International",192,508,"likelyvoters",32,64.5
"1441","OK","Oklahoma","9/23/16","Google Consumer Surveys",73,163,"likelyvoters",22.59,35.91
"1442","OK","Oklahoma","9/19/16","Ipsos",25,370,"likelyvoters",31.34,53.86
"1443","OK","Oklahoma","9/18/16","CVOTER International",192,506,"likelyvoters",32.1,63.7
"1444","OK","Oklahoma","9/17/16","Google Consumer Surveys",73,198,"likelyvoters",27.82,44.2
"1445","OK","Oklahoma","9/14/16","SoonerPoll.com",83,515,"likelyvoters",35.6,50.9
"1446","OK","Oklahoma","9/12/16","Ipsos",25,332,"likelyvoters",29.57,54.94
"1447","OK","Oklahoma","9/10/16","Google Consumer Surveys",73,231,"likelyvoters",21.6,44.62
"1448","OK","Oklahoma","9/5/16","Ipsos",25,313,"likelyvoters",32.12,53.18
"1449","OK","Oklahoma","9/3/16","Google Consumer Surveys",73,244,"likelyvoters",29.34,44.56
"1450","OK","Oklahoma","8/29/16","Ipsos",25,313,"likelyvoters",33.33,52.43
"1451","OK","Oklahoma","8/27/16","Google Consumer Surveys",73,244,"likelyvoters",28.72,37.06
"1452","OK","Oklahoma","8/22/16","Ipsos",25,288,"likelyvoters",36.51,48.41
"1453","OK","Oklahoma","8/20/16","SurveyMonkey",352,1041,"registeredvoters",26,49
"1454","OK","Oklahoma","8/20/16","Google Consumer Surveys",73,245,"likelyvoters",24.4,42.18
"1455","OK","Oklahoma","8/15/16","Ipsos",25,320,"likelyvoters",31.99,54.42
"1456","OK","Oklahoma","8/13/16","Google Consumer Surveys",73,240,"likelyvoters",27.28,39.25
"1457","OK","Oklahoma","8/8/16","Ipsos",25,386,"likelyvoters",29.21,58.44
"1458","OK","Oklahoma","7/22/16","SoonerPoll.com",83,298,"likelyvoters",28.6,53
"1459","OK","Oklahoma","5/3/16","Cole Hargrave Snodgrass & Associates",79,500,"registeredvoters",28,48
"1460","OR","Oregon","10/17/16","Google Consumer Surveys",73,470,"likelyvoters",47.73,23.55
"1461","OR","Oregon","10/12/16","CVOTER International",192,324,"likelyvoters",51.1,42.5
"1462","OR","Oregon","10/12/16","Google Consumer Surveys",73,358,"likelyvoters",43.67,24.5
"1463","OR","Oregon","10/11/16","SurveyUSA",12,654,"likelyvoters",48,38
"1464","OR","Oregon","10/10/16","Ipsos",25,644,"likelyvoters",46.28,37.24
"1465","OR","Oregon","10/9/16","Davis, Hibbitts & Midghall, Inc.",71,600,"likelyvoters",43,36
"1466","OR","Oregon","10/9/16","Riley Research Associates",56,608,"likelyvoters",46,36
"1467","OR","Oregon","10/6/16","Google Consumer Surveys",73,382,"likelyvoters",48.54,23.82
"1468","OR","Oregon","10/6/16","Ipsos",25,490,"likelyvoters",46.96,37.05
"1469","OR","Oregon","10/5/16","CVOTER International",192,320,"likelyvoters",50.6,42.5
"1470","OR","Oregon","10/4/16","Gravis Marketing",181,1248,"registeredvoters",47,39
"1471","OR","Oregon","9/30/16","Hoffman Research Group",146,605,"likelyvoters",45,33
"1472","OR","Oregon","9/30/16","Google Consumer Surveys",73,438,"likelyvoters",48.01,26.47
"1473","OR","Oregon","9/29/16","Ipsos",25,483,"likelyvoters",51.33,36
"1474","OR","Oregon","9/25/16","CVOTER International",192,502,"likelyvoters",50.2,44.6
"1475","OR","Oregon","9/23/16","Google Consumer Surveys",73,347,"likelyvoters",44.09,28.75
"1476","OR","Oregon","9/22/16","Ipsos",25,436,"likelyvoters",48.42,37.65
"1477","OR","Oregon","9/18/16","CVOTER International",192,508,"likelyvoters",50.5,43.5
"1478","OR","Oregon","9/17/16","Google Consumer Surveys",73,373,"likelyvoters",40.19,28.11
"1479","OR","Oregon","9/15/16","Ipsos",25,381,"likelyvoters",43.63,41.36
"1480","OR","Oregon","9/10/16","Google Consumer Surveys",73,381,"likelyvoters",42.32,29.77
"1481","OR","Oregon","9/5/16","Ipsos",25,508,"likelyvoters",44.19,40.95
"1482","OR","Oregon","9/4/16","icitizen",NA,610,"registeredvoters",43,28
"1483","OR","Oregon","9/3/16","Davis, Hibbitts & Midghall, Inc.",71,517,"registeredvoters",38,25
"1484","OR","Oregon","9/3/16","Google Consumer Surveys",73,418,"likelyvoters",38.78,28.36
"1485","OR","Oregon","8/29/16","Ipsos",25,472,"likelyvoters",46.76,35.01
"1486","OR","Oregon","8/27/16","Google Consumer Surveys",73,404,"likelyvoters",42.39,27.93
"1487","OR","Oregon","8/22/16","Ipsos",25,402,"likelyvoters",44.3,39.17
"1488","OR","Oregon","8/20/16","SurveyMonkey",352,877,"registeredvoters",47,32
"1489","OR","Oregon","8/20/16","Google Consumer Surveys",73,363,"likelyvoters",37.86,25.34
"1490","OR","Oregon","8/15/16","Ipsos",25,459,"likelyvoters",44.92,36.58
"1491","OR","Oregon","8/13/16","Google Consumer Surveys",73,380,"likelyvoters",45.18,26.09
"1492","OR","Oregon","8/8/16","Ipsos",25,444,"likelyvoters",43.38,39.05
"1493","OR","Oregon","7/11/16","Clout Research/Wenzel Strategies",354,701,"likelyvoters",43.1,39.7
"1494","OR","Oregon","6/25/16","icitizen",NA,555,"registeredvoters",46,32
"1495","OR","Oregon","5/11/16","Clout Research/Wenzel Strategies",354,657,"likelyvoters",42,44
"1496","OR","Oregon","5/7/16","Davis, Hibbitts & Midghall, Inc.",71,901,"likelyvoters",43,32
"1497","PA","Pennsylvania","10/18/16","Emerson College",119,800,"likelyvoters",45,41
"1498","PA","Pennsylvania","10/17/16","Ipsos",25,553,"likelyvoters",49.13,38.7
"1499","PA","Pennsylvania","10/17/16","Google Consumer Surveys",73,555,"likelyvoters",36.67,35.97
"1500","PA","Pennsylvania","10/16/16","Rasmussen Reports/Pulse Opinion Research",264,875,"likelyvoters",44,41
"1501","PA","Pennsylvania","10/13/16","Quinnipiac University",26,660,"likelyvoters",47,41
"1502","PA","Pennsylvania","10/12/16","CVOTER International",192,380,"likelyvoters",49.9,46
"1503","PA","Pennsylvania","10/12/16","SurveyMonkey",352,1449,"likelyvoters",46,40
"1504","PA","Pennsylvania","10/12/16","Google Consumer Surveys",73,717,"likelyvoters",38.86,36.06
"1505","PA","Pennsylvania","10/10/16","Ipsos",25,1153,"likelyvoters",46.13,41.91
"1506","PA","Pennsylvania","10/9/16","Selzer & Company",3,806,"likelyvoters",48,39
"1507","PA","Pennsylvania","10/8/16","The Times-Picayune/Lucid",NA,1457,"likelyvoters",47,38
"1508","PA","Pennsylvania","10/6/16","Susquehanna Polling & Research, Inc.",131,764,"likelyvoters",44,40
"1509","PA","Pennsylvania","10/6/16","Google Consumer Surveys",73,737,"likelyvoters",39.65,33.6
"1510","PA","Pennsylvania","10/6/16","YouGov",81,997,"likelyvoters",48,40
"1511","PA","Pennsylvania","10/5/16","CVOTER International",192,369,"likelyvoters",48.9,46.5
"1512","PA","Pennsylvania","10/4/16","Marist College",8,709,"likelyvoters",49,37
"1513","PA","Pennsylvania","10/3/16","Ipsos",25,468,"likelyvoters",49.34,42.79
"1514","PA","Pennsylvania","10/1/16","Monmouth University",1,402,"likelyvoters",50,40
"1515","PA","Pennsylvania","9/30/16","Franklin & Marshall College",45,496,"likelyvoters",47,38
"1516","PA","Pennsylvania","9/30/16","Google Consumer Surveys",73,840,"likelyvoters",37.4,37.06
"1517","PA","Pennsylvania","9/29/16","Quinnipiac University",26,535,"likelyvoters",45,41
"1518","PA","Pennsylvania","9/27/16","Public Policy Polling",60,886,"likelyvoters",45,39
"1519","PA","Pennsylvania","9/26/16","Ipsos",25,500,"likelyvoters",45.23,42.35
"1520","PA","Pennsylvania","9/25/16","CVOTER International",192,649,"likelyvoters",46.4,49.5
"1521","PA","Pennsylvania","9/23/16","Google Consumer Surveys",73,734,"likelyvoters",35.11,35.75
"1522","PA","Pennsylvania","9/23/16","Gravis Marketing",181,949,"likelyvoters",46,43
"1523","PA","Pennsylvania","9/22/16","CNN/Opinion Research Corp.",30,771,"likelyvoters",45,44
"1524","PA","Pennsylvania","9/21/16","Harper Polling",148,500,"likelyvoters",45,43
"1525","PA","Pennsylvania","9/21/16","Muhlenberg College",9,486,"likelyvoters",40,38
"1526","PA","Pennsylvania","9/19/16","Ipsos",25,387,"likelyvoters",45.69,46.46
"1527","PA","Pennsylvania","9/18/16","CVOTER International",192,605,"likelyvoters",47,48.3
"1528","PA","Pennsylvania","9/17/16","Mercyhurst University",NA,420,"likelyvoters",42,41
"1529","PA","Pennsylvania","9/17/16","Google Consumer Surveys",73,772,"likelyvoters",34.81,36.05
"1530","PA","Pennsylvania","9/14/16","Greenberg Quinlan Rosner (Democracy Corps)",127,400,"likelyvoters",46,38
"1531","PA","Pennsylvania","9/14/16","Muhlenberg College",9,405,"likelyvoters",40,32
"1532","PA","Pennsylvania","9/12/16","Ipsos",25,423,"likelyvoters",46.11,43.81
"1533","PA","Pennsylvania","9/10/16","Google Consumer Surveys",73,831,"likelyvoters",33.59,36.18
"1534","PA","Pennsylvania","9/5/16","Ipsos",25,422,"likelyvoters",49.12,44.29
"1535","PA","Pennsylvania","9/3/16","Google Consumer Surveys",73,808,"likelyvoters",33,34.57
"1536","PA","Pennsylvania","9/2/16","Quinnipiac University",26,778,"likelyvoters",44,39
